SENTIMENT,TWEET;
1,Kegiatan yang diikuti oleh seluruh operator pembayaran/komitmen SAKTI lingkup KPPN Buntok ini bertujuan untuk meningkatkan pemahaman terkait pembayaran common expenses (tagihan listrik PLN dan/atau tagihan telepon Telkom/tagihan internet Indihome) melalui PPP.
-1,@randyody @IndiHome @randyody Halo Kak Randy. Maaf ya Kak akan dibantu pengecekan terlebih dahulu. Silakan infokan nomor internet atas nama dan alamat via DM ya Kak. -Haura
-1,ini knpa yah wifi nya terhubung tapi no internet lampu internetnya jga mati @IndiHome @IndiHomeCare
-1,@IndiHome ini knpa ya wifinya tersambung tapi no internet lampu internet di modem juga mati
-1,Gmna ni @IndiHomeCare @IndiHome sudah dari kemarin ga bisa pakek internet padahal kan setiap hari kerja butuh internet
-1,Ni Indihome koneksi jaringan nya makin hari makin kek apasih anjir udah dibayar tapi internet nya selalu tersambung tanpa internet kek tai banget dah
-1,tolong dong diproses ny cpt @IndiHomeCare @IndiHome dri kmrn2 udh laporan tp masih jg los internetnya ini udh mau 3 hari terhubung tanpa internet terus cape bngt
-1,@IndiHome Internet saya gangguan daerah Setu Bekasi
-1,Kita mulai hari ke lima tanpa ada internet dari Indihome karena teknisinya masih belum ke sini juga (Gue yang sekarang kerjaannya bengong karena gak bisa maen Gengshin) https://t.co/O5Z1UYUrAU
-1,INDIHOME GUA LEPAS LAMA LAMA INTERNET LU KONTOL
-1,@LexWu_13 Wifi jg makin lama makin mahal... Padahal QR code sangat tergantung sekali dgn internet... Kyknya Indihome duluan yg bangkrut... Habis itu Starlink... #hahaha
-1,apalah indihome asu no internet ajg
1,terima kasih indihome berkat kamu ak jd di ban se-tim. padahal lagi solo trus dapet tim yang enak lagi ws di game ini lagi snowball parah karna gue trple kill di early tiba2 internet lost ^______^ https://t.co/7Tb4EvcVLT
-1,connected without internet data pelanggan saya di apps myindihome hilang. whats happen? @IndiHomeCare @IndiHome
-1,@IndiHome tolong ini gimana ya? kok wifinya mati/tidak bisa terhubung ke internet. tolong dong di perbaiki secepatnya
-1,@IndiHome gimana mau enak rebahan kalo internet lu aja down babi
-1,@IndiHome Internet lu down kocak
-1,indihome plis lah internet lo gajelas bgt kocak
-1,@IndiHome gimana caranya kalo internet lu mati relep
-1,@IndiHomeCare pelayanan indihome terkait minta di cek langsung teknisi kenapa ribet min? koneksi internet sudah 2 hari ini ga bisa digunakan dan cm d bantu reset aja.. apa seperti ini pelayanan indihome yang semakin menurun?
-1,bingung dikit kaga ngaruh indihome gue kenapa masih bisa dipake internet yak
-1,@IndiHomeCare knp ngelag banget dah ni indihome min?????????? nyambung tanpa internet teruss
-1,@petanipadiaja @petanipadiaja Maaf ga nyaman Kak Pian. DM segera dibalas silakan cek berkala. Jika ada kendala IndiHome bisa infokan no internet nama dan alamat ke DM. Makasih -Chika
-1,@Telkomsel Dah dari jam brp mention di demin padahal bayar mahal teros kasih from penilaian aja biar langsung ta isi JELEK INDIHOME MATI SINYAL INTERNET MATI
-1,Kepada para pelanggan @indihome &amp; yang akan berlangganan @indihome lebih baik berfikir ribuan kali dulu apabila ingin mengambil paket &amp; menggunakan @indihome.Masih banyak provide internet selain @indihome yang mempunyai kualitas CS dan pengaduan layanan yang lebih baik.
-1,@IndiHomeCare selamat siang Indihome saya tidak ada internet sejak tadi malam jam 11.30 sampai saat ini. Ini kenapa ya min? Krn wifi dipakai buat keperluan kerja dan sekolah https://t.co/iHRbnkZQms
-1,Selasa 24-09-2024|05.17 WIB SIAP 112 Kota Mojokerto menerima laporan mengenai kabel internet yang menjuntai di Jl. Mojopahit. Kejadian tersebut membahayakan pengguna jalan yang melintas. Saat ini kabel tersebut telah diamankan oleh pihak Indihome. #SIAP112KotaMojokerto https://t.co/QOBvD8TALo
1,A threat actor on a #Darkweb forum allegedly breached 12M #Indonesian https://t.co/TNBFaKcbQV / Telecommunications Company / Customers / 2022. IndiHome offers home telephone internet and IPTV services now owned by Telkomsel since July 2023. Breach data from 2022 includes https://t.co/iCF1zhdooW
-1,and btw mau nanya @IndiHomeCare kenapa internet indihome selalu restart otomatis setiap pukul setengah satu malam? rutin loh ampir tiap malam kok bisa gitu yah? dan utk case malem ini aku kira seperti biasanya otomatis restart tp yg terjadi lampu LOS merah berkepanjangan
-1,ini @IndiHome @IndiHomeCare internet tbtb mati los juga mati kenapasih? awas aja jawabnya template
-1,@aliefpratama___ asli ajg ie kunaon indihome bray jol eweh internet
-1,@IndiHomeCare tolong internet indihome kenapa lag banget. Harusnya ga separah ini
-1,@IndiHomeCare sejak siang tidak bisa akses internet..apa indihome sedang gangguab?
-1,@iamfw_ @iamfw_ Kalau Kakak ngalamin kendala jaringan Telkomsel silakan infoin nomor HP nomor lain yang ngalamin kendala sama jika ada tanggal &amp; waktu kejadian serta detail lokasinya ke DM. Namun jika ngalamin kendala internet IndiHome dan agar bisa d
-1,@IndiHomeCare @TelkomIndonesia Mana? Sejauh mana indihome ingin memperbaiki jasa dan pelayanannya? Lemot gak ada solusi berhari-hari. Kita ini jual beli lho kalian jual produk dan jasa bukan gw minta internet dari kalian.
-1,Iki wifi yo pekok indihome internet kok tai
-1,@IndiHome CEK DM dong KAK.. internet kami kok SUPER DUPER LAMBATNYA SIH. APAKAH INI KARENA DOWNGRADE dari Internet + TV menjadi Internet saja?? Sebelumnya ga pernah segini lemotnya lho kak..
-1,@IndiHomeCare woii indihome wilayah medan sumut ade ape nih?? Hari ini total internet gk bisa ke pake semua lagi gangguan apa gimana masa 1maleman
-1,@IndiHomeCare internet rmh saya mati 141553119101. App indihome jg error ga bs laporan
-1,@IndiHomeCare Indihome gangguan lagi kah ? Internet di router ga muncul warna hijau malah kaya yg mati
-1,@Telkomsel error mulu yaa mau isi pulsa aja sulit. Internet dirumah pake @IndiHome pula. Yg pake 2 provider ini kudu orang yg sabar
-1,Indihome kenapa tiba2 gaada internet mau drakoran ni Wei @IndiHomeCare !!
-1,demi allah ada sinyal gaada internet gimana ceritanya ini indihome
-1,Eh kok fup sih internet nya juga sih gada yg bagus mah kalo indihome bapuk banget ibarat pemain bola nih kek yaya sanogo
-1,Ternyata g cm rumahku yg indihome nya tiap habis hujan terus no internet ƒ?
-1,Upgrade internet speed dari 50 ke 100mpbs (free disney + hotstar &amp; maxstream for free) Tp udah seminggu lebih free disneynya blom bisa diakses Udah call center sampe datang langsung ke graparinya tetep aja ga ada hasil mau heran tapi ini indihome hehe @IndiHomeCare @IndiHome
-1,Hallo @Telkomsel Apakah saat ini jaringan Indihome sedang tidak baik baik saja ??? Koneksi internet nya sering tiba tiba terputus. JIKA sebulan lagi tidak ada perubahan kualitas layanannya terpaksa saya berhenti berlangganan.
-1,andai bisa pake jaringan lain ditmpt gue gbkl jg pake indihome krn emg lemot bgt gni ni anehnya jaringan normal tp gakehubung ke internet udah ber JAM-JAM!!! cs nya jg slowresp. gmn ni indihome? @IndiHomeCare @IndiHome https://t.co/oYccCMcyuj
-1,ini indihome lagi gangguan kah ? dari sore gabisa akses internet @IndiHomeCare
-1,contoh bahwa mengeluh bukan solusi ngeluh internet indihome lemot misalnya
-1,Aneh banget indihome nyambung tapi tidak dapat menyediakan koneksi internet. Di logo wifinya ada tanda seru.@IndiHomeCare
-1,@gtftr__ @IndiHome @gtftr__ Kak Gita maaf yaa. Sabil bantu agar sinyalnya normal lagi yuk infoin nomor HP nomor internet lokasi detail waktu kejadian atas nama dan alamat ke DM yaa makasih -Sabil
1,Halo @IndiHomeCare @IndiHome gimana cara ubah paket ke internet only ya?
-1,gila indihome mau bayar internet aja kaga bisa cok udah 3 hari masih aja begini internet udah keisolir masih aja didiemin sekalinya ngasih jawaban selalu jawaban template.
-1,Anjing bener emang lu @IndiHomeCare LU BARU BENER 3 HARI LANGSUNG ERROR LAGI!!!!! GILAAAAAAA GW MUAK BGT PAKE INDIHOME INI COKKKKK JANGAN ADA YG PAKE INTERNET BUSUK
-1,Apasih anjir indihome jelek banget? Tiba tiba sinyal ilang no internet. Jaringan jelek. Lemot. Aaaaaaa
-1,@IndiHome halo indihome ini kenapa internet saya gbsa ya ada tulisan no internet padahal semua lampunya ijo
-1,Halo admin @IndiHomeCare @IndiHome tolong dong tagihan sudah dibayar tapi keterangan berhasil tapi tiap make ada keterangan belum bayar internet juga gabisa dipake udh hubungi cs diig/aps my telkom tapi disuruh nunggu dari tadi malam sampe sekarang tolong dong fast responnya https://t.co/0kyWo5lPWK
-1,Kenapa internet indihome hari ini dari pagi hingga skrg tidak ada koneksi @IndiHomeCare ?
-1,@RuzaAlfian @IndiHomeCare @RuzaAlfian Mohon maaf Kak Ruza. Pastikan nomor IndiHome sudah login pada aplikasi MyTelkomsel dengan input nomor HP/No IndiHome/email pada awal tampilan. Jika ada kendala infokan no internet nama alamat serta capture ke DM. Maka
-1,Why it takes so long to recover your internet cable connection in Pontianak area @IndiHome @IndiHomeCare @TelkomIndonesia ?
-1,Fak bank dki fak indihome fak semuanya anjrit ribet banget bayar internet doang segala dana stuck https://t.co/z4o6yA2XoB
-1,Indihome lagi ada masalah kah? @IndiHomeCare kok gaada internet padahal udh dibayar
-1,Ini indihome kenapa dahh kok no internet mulu @IndiHomeCare
-1,Parah @BANKBRI_ID sama @IndiHomeCare penanganannya lambat banget bayar tagihan Indihome via BRImo saldo udah kepotong tp keterangan transaksi Masih Di Proses belum Sukses alhasil Tagihan belum kebayar dan internet isolir cuma tanya yg error BRI atau Indihome aja ga dijwb
-1,indihome parah bgt lu seharian gue jd manusia batu anjir grgr no internet
-1,INDIHOME ADA MASALAH APA SIH???? WIFI NYA NO INTERNET
-1,@IndiHomeCare indihome apa bisa kecepatan internet di downgrade jadi 10mbps kah. soalnya 30mbps sekarang kebanyakan.. wifi yang pakai cuma adik adik saja .. kan lumayan bayar 300rb pengen ganti jadi yg bayar 150rban aja .. atau bisa ganti jadi EZnet ga ka
-1,comparing to philippines's connection jujur internet connection kita SO MUCH BETTER than them. (based on experience tinggal di sana more than a year) gw jaman di sana stress bgt fak even indihome yang jelek itu aja masih lebih bagus dari jaringan sana.
-1,@IndiHomeCare ini indihome kenapa ya?hampir 2 jam gaada koneksi internet padahal lampu ijo semua
-1,@brorondm @erickthohir Market internet kabel &gt;70% dikuasai oleh TLKM-Indihome. Tp Indihome MALAH pasang tarif kemahalan &amp; ambil margin EBITDA ketinggian. Dampaknya rasio penetrasi &amp; speed internet kabel kita plg rendah di antara 7 negara ASEAN.
-1,@IndiHome mending kalian dagang tahu bakso aja providing internet lancar udah gagal soalnya.
-1,Bair main internet lancar jangan lupa bayar tagihan IndiHome dan https://t.co/sPFyNGtgM3 di LinkAja. Simak informasi lengkap di https://t.co/Bt1roSdnBj Customer Service: https://t.co/WVrOoo3Ddy https://t.co/C3SYGi4kLR
1,I mean c'mon lah. 19 juta tuh ada perbandingannya. Penduduk indo berapa? Yang punya akses internet berapa? Yang akses internet lancar? Yang terjamah indihome? Yang terjamah tower provider? Nalar dikit aja. Dikit. Plis.
1,@tenieseo @infomalang Aku pakai indihome dirumah lancar jaya alhamdulillah
1,@micellarwoter @IndiHome @IndiHomeCare Sini kerumah gw indihome gw lancar jayaaa wkwk
-1,indihome gangguan mulu dari pagi gangguan &gt; lancar kemudian gangguan lagi &gt; lancar lagi https://t.co/vD7YqUz0VG
-1,@euphoracc Selamat pagi Kak @euphoracc . Mohon maaf atas ketidaknyamanannya. Apabila kendalanya untuk layanan IndiHome mohon dapat diinformasikan nomor internet serta atas namanya via DM ya. Terima kasih. -Ajay
-1,@fajarldo @mytelkomsel_id @MyIndiHome @graPARI @TelkomIndonesia @fajarldo Beeru infoin pembayaran tagihan IndiHome bisa dengan non tunai dan tunai. Detail pembayaran tagihannya sebagai berikut: 1. Non Tunai: ATM Auto Debit Kartu Kredit Mobile Banking SMS 
-1,@markliger Internet indihome lemot banget disini : )
1,@JohanJanitra @IndiHome Hai Kak Johan. Ga perlu ragu dong Kak berlangganan layanan CBN internet kami kecepatan download/upload 1:1 dengan kecepatan yang stabil :).
1,@Cumauser00 Kakak bisa tautkan akun OndiHome melalui aplikasi MyTelkomsel dengan cara buka aplikasi MyTelkomsel lalu Login menggunakan nomor internet IndiHome nanti akan ada OTP ke Email atau SMS ke nomor yang tertaut di IndiHome Kakak ya. Semoga membantu
-1,Internet bintaro mati kah ini? @IndiHomeCare @IndiHome
1,@tanyakanrl Paket data pake XL 56rban dpt 52GB.. Klo internet 300rban pake indihome tp itu yg bayar suamii..
1,@typescriptheo @IndiHomeCare Ditunggu reviewnya downloading pake koneksi internet indihome mas
-1,@herinagus @IndiHome @herinagus Kak Herin mohon maaf infoin langsung nomor HP nomor HP lain yang terkendala sama lokasi dan tanggal kejadian via DM buat dibantu solusikan lalu untuk IndiHome-nya infoin juga ya nomor Internet atas nama dan alamat via DM ju
-1,@IndiHome indihome dan @Telkomsel daerah maospati magetan down tidak bisa telfon dan internet
-1,dari semalem indihome gabisa conect internet trs udh WA teknisi nya sadly ga di bales2 dr pagi
1,Mau kasih appresiasi ke @IndiHomeCare sekarang pelayanannya sudah optimal. Gangguan jam 9 jam 11 lapor melalui aplikasi myindihome jam 12 teknisi datang langsung kerja benerin kabel y putus. 12.45 selesai dan internet normal kembali. Good job indihome senang berlangganan. https://t.co/Uv3HAVv4Iw
-1,indihome parah bgt si dari semalem internet gangguan mulu
-1,cape bgt udh seminggu ni wifi @IndiHome katanya di proses proses yang katanya 12 jam tapi udh seminggu ga selesai semua kerjaan di laptop terhambat karena cuma bisa connect internet lewat wifi gmn deh kaya gini ni bikin semua kerjaan ga bisa di kerjain mana mepet deadline
-1,indihome tbtb gada internet sama sekali anjg
-1,@IndiHomeCare Selamat pagi saya pelanggan baru IndiHome di daerah Jakarta timur duren sawit. Internet nya tidak berjalan.
-1,@IndiHomeCare @Telkomsel Sudah 1?« hari tanpa Layanan Internet dari Indihome... Dan sebentar lagi tanggal 20
-1,@VitaSD7 @IndiHome @IndiHomeCare Packet loss (LOS) internet nya ga ada. Sama kek gw nih udh dri jam 5 pas.
1,Dengan harga Rp250.000 per bulan kamu akan langsung dapetin Kuota HP Keluarga 50GB Internet rumah dari IndiHome dengan kecepatan 30Mbps (sudah termasuk modem) Bebas biaya pasang hingga 31 Desember 2024 https://t.co/pGedbnD7VZ
-1,eh indihome tai lu napa ilang mulu internet nya ya
1,@0xfcklf @IndiHomeCare Hai Sobat terimakasih telah berinteraksi dengan official akun IndiHomeCare. Untuk mempercepat proses penanganan keluhan atau permintaan bagi pelanggan IndiHome lengkapi data berikut ya : Nomor Internet : Atas Nama : No Hp Utama : No
1,@0xfcklf @IndiHomeCare Hai Sobat terimakasih telah berinteraksi dengan official akun IndiHomeCare. Untuk mempercepat proses penanganan keluhan atau permintaan bagi pelanggan IndiHome lengkapi data berikut ya : Nomor Internet : Atas Nama : No Hp Utama : No
-1,@nanadongren Kak @nanadongren maaf ya atas kendala internet gak stabil nya. Pastikan device kemodem tidak lebih dari 2-3 m tanpa penghalang &amp; penggunaan tidak melebihi optimum device sesuai kecepatan internet. Infoin juga ke DM no IndiHome atas nama &
-1,@IndiHomeCare ini gimana internet gak ada koneksinya modem udah direstart berulang-ulang masih sama. #indihome https://t.co/Zc0ajTUGSy
-1,Indihome kenapa lagi sih tolol kok tidak ada internet anjg
-1,Indihome c'mon bro I need to work rn no internet connection for couple hours is insane if u told me to restart the router and those classic solutions fuck that I alr did that and nothing happened. Fix ur server. Please or I'll use @elonmusk starlink thank u @IndiHomeCare
-1,Indihome kenapa ente tiba2 ga bisa dah...masa no internet @indihomecare
-1,@IndiHomeCare ngga kak pakai billing goole play store payment pake debit card kemarin. ini kenapa gabisa connect indihome ya? apa emang gabisa? tapi pake kuota data internet telkomsel baru bisa
-1,@IndiHomeCare EH PERUSAHAAN MEMEK TAGIHAN INDIHOME TELAT BAYAR SEHARI AJA LANGSUNG DI PUTUS TAPI INTERNET NYA SETIAP HARI LEMOT DASAR PERUSAHAAN MEMEK!
1,It's #TimnasDay Himbauan teruntuk penyelenggara siaran @OfficialRCTI @visionplusid internet provider @IndiHome dan backup @Telkomsel agar diperkuat layanan dan jaringannya karena org spt saya hanya bisa nonton via streaming... Sekian Ttd Fans Timnas
1,Komisi Terbaik Internet Pascabayar TELKOMPSTN 1.175 Iconnet 1.250 Speedy &amp; Indihome 1.350 My Republic 3.750 CBN 3.475 First Media 1.067 PLN Nontaglis PLN Nontaglis 3.650 Produk Lengkap https://t.co/wEz9rGwTdG #serverpulsa #H2H
-1,@IndiHomeCare Min Indihome saya tidak ada internet
-1,@IndiHomeCare Indihome saya juga ga ada internet nih daritadi
-1,@bucinjumil13 ya allah ini abis naikin kecepatan internet masih lemot bener2 luh indihome
-1,@Telkomsel ka lampu indikator internet indihome kok tiba tiba mati ya sekarang ga ada koneksi sudah saya dm
-1,@IndiHomeCare selamat siang indihome internet di rumah saya mati dari pagi. Mohon bantuannya tks
-1,@IndiHomeCare @IndiHome ini gimana sih wifiny tbtb gaada internet pdhl udah dibayar. tolong solusinya.
-1,im so delayed bcs internet is being shitty again (fug you indihome)
-1,@IndiHomeCare @IndiHome ini gmana sih wifiny tbtb gaada internet nya pdhl udah dibayar. tolong solusinya.
-1,ini Indosat lagi jelek banget kah jaringannya? mana wifi Indihome rumah gue trouble alias tidak ada sambungan internet
-1,mnrt gue wfh surga dunia. minusnya kl internet lu indihome
-1,@IndiHomeCare @convomf Wah saya pelanggan dari jaman speedy-indihome min dari jaman pc masih pentium sudah memutuskan berpisah karna tiap minggunya nahan emosi. Internet mati hari ini beresnya 3-7 hari ah sudahlah min provider yang saya pake sekarang mesk
-1,Ada yang sama ga? Wifi indihome tiba tiba tersambung tanpa internet @IndiHomeCare https://t.co/McfXPqgWIH
-1,@IndiHomeCare @kasuanldz @convomf Koneksi internet indihome saya bermasalah lampu PON kedip2 gmn solusinya? Udh chat melalui laman indihome ga dijawab2
1,@convomf Kalo coverage area iya Indihome paling luas. Dulu awal masang (8 tahunan yang lalu) cuma Indihome yang bisa ngejangkau rumah biznet ada tapi nggabisa kalo masuk jalan jalan kecil harus di pinggir jalan protokol. Tapi kalo kualitas internet ngga j
1,@convomf Stay di IndiHome biarpun bayarnya perbulan lumayan bikin kantong kering terus kadang di telfonin cs buat naikin mbps nya.. Sampe bosen rasanya di telfon tu cs... Tapi internet nya bagus dan tiap ada gangguan teknisinya gercep2...
-1,@IndiHomeCare ini dari siang bener internet bapuk bener indihome berulah mulu
-1,@Daniel7iao Komplek gw tahun ini mulai masuk macam2 inet fiber. Indihome biznet pln connect sama kmrn baru dia nebeng dgn indosat apa gitu namanya. Sempet pengen pasang biznet tp di rumah pake inet indosat internet freedom + modem wifi orbit. Kecepatannya
-1,yg wipi indihome pada eror ga si kalian? dari tadi siang bjir wipi gue eror mulu ga ada internet gitu #girl #menfess https://t.co/97jf1dN1kX
-1,4 Penyebab Kenapa WiFi IndiHome Tidak Ada Internet https://t.co/zk99ZIx3y1
-1,Internet saya mengalami gangguan sudah 2 jam mohon bantu respon cepat @indihome @TelkomCare
